Latitude,Longitude,Sample_ID,Sample_Material_Eng,Sample_Material,Measuring_Institution..Eng.,Measuring_Institution,Pretreatment_Institution_Eng,Pretreatment_Institution_.only.if.different.from.AMS.Lab.,Measurement_Date,R_Combine_Note,Mismatch_Flag,BP,error,Period_New,Site_Code_Eng,Site_Code,Site_OG_Eng,Site_OG,Feature,FeatureType_Eng,Feature_Type,Excavating_Institution_Eng,Excavating_Institution,Year,Sub_Region,Total_Houses,median
37.654,126.669,PLD-18005,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2013(보고서),,,2940,25,Bronze,Gimpo Unyang-dong,김포 운양동,"Unyang-dong Ⅱ, Gimpo",김포 운양동유적Ⅱ,2-9지점 6구역 1호,Dwelling,주거지,Hangang Institute of Cultural Heritage,한강문화재연구원,2013,West Coast,15,3100
37.688,126.577,PLD-11331,Carbonized material (charcoal),炭化材(목탄),"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2011(보고서),,,2805,25,Bronze,Gimpo Masong,김포 마송,"Site at Masong, Kimpo",김포마송유적,2-2지점 2호,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2010,West Coast,4,2908
37.644,127.363,RPC-210109,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Radpion,라드피온,2021.01.11.,,,2900,30,Bronze,Namyangju Geumnam-ri,남양주 금남리,Namyangju Geumnam-ri Site,남양주 금남리 유적,청동기 2호 주거지,Dwelling,주거지,Hangang Institute of Cultural Heritage,한강문화재연구원,2021,Northern Gyeonggi,17,3035
37.644,127.363,RPC-210108,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Radpion,라드피온,2021.01.11.,,,2920,30,Bronze,Namyangju Geumnam-ri,남양주 금남리,Namyangju Geumnam-ri Site,남양주 금남리 유적,청동기 1호 주거지,Dwelling,주거지,Hangang Institute of Cultural Heritage,한강문화재연구원,2021,Northern Gyeonggi,17,3065
37.644,127.363,RPC-210111,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Radpion,라드피온,2021.01.11.,R_Combined,,2977,24,Bronze,Namyangju Geumnam-ri,남양주 금남리,Namyangju Geumnam-ri Site,남양주 금남리 유적,청동기 4호 주거지-1,Dwelling,주거지,Hangang Institute of Cultural Heritage,한강문화재연구원,2021,Northern Gyeonggi,17,3150
37.644,127.363,RPC-210114,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Radpion,라드피온,2021.01.11.,R_Combined,,3130,22,Bronze,Namyangju Geumnam-ri,남양주 금남리,Namyangju Geumnam-ri Site,남양주 금남리 유적,청동기 6호 주거지-1,Dwelling,주거지,Hangang Institute of Cultural Heritage,한강문화재연구원,2021,Northern Gyeonggi,17,3359
37.392,127.242,PLD-8769,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2010(보고서),,,1720,20,ProtoThree,Gwangju Jangji-dong,광주 장지동,Gwangju Jangjidong Settlement site,광주 장지동 취락유적,원~백17호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2010,Southern Gyeonggi,32,1603
37.392,127.242,SNU07-426,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/02/26,R_Combined,,1727,15,ProtoThree,Gwangju Jangji-dong,광주 장지동,Gwangju Jangjidong Settlement site,광주 장지동 취락유적,원~백 14호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2010,Southern Gyeonggi,32,1612
37.392,127.242,PLD-8768,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2010(보고서),,,1740,20,ProtoThree,Gwangju Jangji-dong,광주 장지동,Gwangju Jangjidong Settlement site,광주 장지동 취락유적,원~백16호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2010,Southern Gyeonggi,32,1629
37.392,127.242,SNU07-430,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/02/28,R_Combined,,1788,19,ProtoThree,Gwangju Jangji-dong,광주 장지동,Gwangju Jangjidong Settlement site,광주 장지동 취락유적,원~백 22호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2010,Southern Gyeonggi,32,1656
37.592,127.172,KR10-051,Charcoal (wood charcoal),목탄,Chungcheong Institute of Cultural Heritage,충청문화재연구원,,,2010/09/30,,,2560,50,Bronze,Namyangju Suseok-dong,남양주 수석동,"Site at Suseokdong, Namyangju",남양주 수석동 유적,2호 청동기 주거지,Dwelling,주거지,Korea Research Institute of Military Heritage,국방문화재연구원,2011,Northern Gyeonggi,2,2628
37.392,127.242,SNU07-425,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/02/26,R_Combined,,1818,15,ProtoThree,Gwangju Jangji-dong,광주 장지동,Gwangju Jangjidong Settlement site,광주 장지동 취락유적,원~백 12호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2010,Southern Gyeonggi,32,1718
37.392,127.242,PLD-8380,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2010(보고서),,,1830,20,ProtoThree,Gwangju Jangji-dong,광주 장지동,Gwangju Jangjidong Settlement site,광주 장지동 취락유적,원~백18호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2010,Southern Gyeonggi,32,1728
37.392,127.242,SNU07-424,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/02/26,,,1840,50,ProtoThree,Gwangju Jangji-dong,광주 장지동,Gwangju Jangjidong Settlement site,광주 장지동 취락유적,원~백11호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2010,Southern Gyeonggi,32,1748
37.392,127.242,PLD-8771,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2010(보고서),,,1855,20,ProtoThree,Gwangju Jangji-dong,광주 장지동,Gwangju Jangjidong Settlement site,광주 장지동 취락유적,원~백21호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2010,Southern Gyeonggi,32,1764
37.392,127.242,SNU07-427,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/02/28,R_Combined,,1892,19,ProtoThree,Gwangju Jangji-dong,광주 장지동,Gwangju Jangjidong Settlement site,광주 장지동 취락유적,원~백 15호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2010,Southern Gyeonggi,32,1791
37.392,127.242,PLD-9210,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2010(보고서),,,1905,25,ProtoThree,Gwangju Jangji-dong,광주 장지동,Gwangju Jangjidong Settlement site,광주 장지동 취락유적,원~백13호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2010,Southern Gyeonggi,32,1807
37.392,127.242,PLD-9209,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2010(보고서),,,1950,20,ProtoThree,Gwangju Jangji-dong,광주 장지동,Gwangju Jangjidong Settlement site,광주 장지동 취락유적,원~백9호 주거지,Dwelling,주거지,Gyeonggi History and Cultural Heritage Center,경기문화재연구원,2010,Southern Gyeonggi,32,1875
37.5791,127.1495,Beta-458457,Not specified,,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,,,,,,1890,22,ProtoThree,Guri Topyeong-dong,구리 토평동,Guri Topyeong-dong Site,구리 토평동 유적,F구역 삼국시대 10호 주거지,Dwelling,주거지,Seoul Institute of Cultural Heritage,서울문화유산연구원,2017,North Han River Basin,16,1790
37.5791,127.1495,Beta-458454,Not specified,,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,,,,,,1930,30,ProtoThree,Guri Topyeong-dong,구리 토평동,Guri Topyeong-dong Site,구리 토평동 유적,O구역 삼국시대 1호 주거지,Dwelling,주거지,Seoul Institute of Cultural Heritage,서울문화유산연구원,2017,North Han River Basin,16,1851
37.643,126.619,SNU09-042,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2009/12/30,,,1670,60,ProtoThree,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-4(가) 13호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2012,West Coast,32,1558
37.643,126.619,SNU09-041,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2009/12/30,,,1670,50,ProtoThree,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-4(가) 11호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2012,West Coast,32,1560
37.643,126.619,SNU09-039,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2009/12/30,,,1730,80,ProtoThree,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-4(가) 2호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2012,West Coast,32,1621
37.643,126.619,SNU09-043,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2009/12/30,,,1840,60,ProtoThree,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-4(나) 2호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2012,West Coast,32,1748
37.643,126.619,SNU09-044,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2009/12/30,,,1880,60,ProtoThree,Gimpo Yangchon,김포 양촌,Gimpo Yangchon,김포 양촌 유적,2-4(나) 8호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2012,West Coast,32,1792
37.643,126.619,PLD-18004,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,2013(보고서),,,1840,25,ProtoThree,Gimpo Unyang-dong,김포 운양동,"Unyang-dong Ⅱ, Gimpo",김포 운양동유적Ⅱ,2-9지점 3구역 1호,Dwelling,주거지,Hangang Institute of Cultural Heritage,한강문화재연구원,2013,West Coast,3,1741
37.663,127.109,OWd110105,Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2012/09/14,,,1460,40,ProtoThree,Namyangju Byeollae,남양주 별내,Namyangju ByulNae Ⅴ,남양주 별내 유적 Ⅴ,화접리 유물산포지 7-3지점 12호 주거지,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2012,Northern Gyeonggi,17,1343
37.663,127.109,OWd110103,Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2012/09/14,,,1510,40,ProtoThree,Namyangju Byeollae,남양주 별내,Namyangju ByulNae Ⅴ,남양주 별내 유적 Ⅴ,화접리 유물산포지 7-3지점 1호 주거지,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2012,Northern Gyeonggi,17,1383
37.663,127.109,OWd110104,Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2012/09/14,,,1680,50,ProtoThree,Namyangju Byeollae,남양주 별내,Namyangju ByulNae Ⅴ,남양주 별내 유적 Ⅴ,화접리 유물산포지 7-3지점 2호 주거지,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2012,Northern Gyeonggi,17,1572
37.663,127.109,OWd090633,Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2011/06/28,,,1710,40,ProtoThree,Namyangju Byeollae,남양주 별내,Namyangju ByulNae Ⅴ,남양주 별내 유적 Ⅴ,화접리 유물산포지 6-8지점 3호 주거지,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2012,Northern Gyeonggi,17,1600
37.726,127.19,KR08-157,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,Korea Institute of Environmental Archaeology,한국고환경연구소,2008/12/12,,,1600,50,ProtoThree,Namyangju Janghyeon-ri,남양주 장현리,"Janghyeon-ri, Namyangju",남양주 장현리 유적,남양주 장현유적 80호주거지,Dwelling,주거지,Central Institute for Cultural Heritage,중앙문화재연구원,2010,Northern Gyeonggi,85,1471
37.726,127.19,KR08-153,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,Korea Institute of Environmental Archaeology,한국고환경연구소,2008/12/12,,,1650,50,ProtoThree,Namyangju Janghyeon-ri,남양주 장현리,"Janghyeon-ri, Namyangju",남양주 장현리 유적,남양주 장현유적 73호주거지,Dwelling,주거지,Central Institute for Cultural Heritage,중앙문화재연구원,2010,Northern Gyeonggi,85,1531
37.613,127.167,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2015/09/07,,,2320,30,Bronze,Namyangju Jigeum-dong,남양주 지금동,"Site at Jigeumdong, Namyangju",남양주 지금동 유적,청동기시대 주거지 2호,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2017,Northern Gyeonggi,20,2341
37.613,127.167,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2015/09/07,,,2510,30,Bronze,Namyangju Jigeum-dong,남양주 지금동,"Site at Jigeumdong, Namyangju",남양주 지금동 유적,청동기시대 주거지 1호,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2017,Northern Gyeonggi,20,2587
37.613,127.167,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2015/09/07,,,2510,30,Bronze,Namyangju Jigeum-dong,남양주 지금동,"Site at Jigeumdong, Namyangju",남양주 지금동 유적,청동기시대 주거지 4호,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2017,Northern Gyeonggi,20,2587
37.613,127.167,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2015/09/07,,,2520,30,Bronze,Namyangju Jigeum-dong,남양주 지금동,"Site at Jigeumdong, Namyangju",남양주 지금동 유적,청동기시대 주거지 15호,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2017,Northern Gyeonggi,20,2590
37.613,127.167,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2015/09/07,,,2530,30,Bronze,Namyangju Jigeum-dong,남양주 지금동,"Site at Jigeumdong, Namyangju",남양주 지금동 유적,청동기시대 주거지 8호,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2017,Northern Gyeonggi,20,2612
37.613,127.167,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2015/09/07,,,2540,30,Bronze,Namyangju Jigeum-dong,남양주 지금동,"Site at Jigeumdong, Namyangju",남양주 지금동 유적,청동기시대 주거지 3호,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2017,Northern Gyeonggi,20,2623
37.613,127.167,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2015/09/07,,,2540,30,Bronze,Namyangju Jigeum-dong,남양주 지금동,"Site at Jigeumdong, Namyangju",남양주 지금동 유적,청동기시대 주거지 10호,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2017,Northern Gyeonggi,20,2623
37.613,127.167,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2015/09/07,,,2550,40,Bronze,Namyangju Jigeum-dong,남양주 지금동,"Site at Jigeumdong, Namyangju",남양주 지금동 유적,청동기시대 주거지 14호,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2017,Northern Gyeonggi,20,2626
37.613,127.167,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2015/09/07,,,2550,30,Bronze,Namyangju Jigeum-dong,남양주 지금동,"Site at Jigeumdong, Namyangju",남양주 지금동 유적,청동기시대 주거지 11호,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2017,Northern Gyeonggi,20,2638
37.613,127.167,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2015/09/07,,,2560,30,Bronze,Namyangju Jigeum-dong,남양주 지금동,"Site at Jigeumdong, Namyangju",남양주 지금동 유적,청동기시대 주거지 13호,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2017,Northern Gyeonggi,20,2715
37.613,127.167,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2015/09/07,,,2580,40,Bronze,Namyangju Jigeum-dong,남양주 지금동,"Site at Jigeumdong, Namyangju",남양주 지금동 유적,청동기시대 주거지 5호,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2017,Northern Gyeonggi,20,2724
