Latitude,Longitude,Sample_ID,Sample_Material_Eng,Sample_Material,Measuring_Institution (Eng),Measuring_Institution,Pretreatment_Institution_Eng,Pretreatment_Institution_.only.if.different.from.AMS.Lab.,Measurement_Date,BP,error,Period_New,Site_Code_Eng,Site_Code,Site_OG_Eng,Site_OG,Feature,FeatureType_Eng,Feature_Type,Excavating_Institution_Eng,Excavating_Institution,Year,면적.m2.,전체주거지수.추정주거지.수,전체.면적.강원은.없음.,추정유무,융기문,즐문,이중구연,미상.추정.,비고,돌대각목,역삼동,가락동,흔암리,송국리,검단리.천전리,미상.추정..1,비고.1,원형점토,미상.초기철기.,비고.2,삼각점토,미상.추정..2,비고.3,경질무문,미상.추정..3,비고.4,원삼국.삼국,미상.추정..4,비고.5,고구려,미상.추정..5,비고.6,통신이후,미상..추정.,비고.7,충청.신석기.홍도,청동기.충청.홍도
,,KISTAMS 1800142, Not specified,,Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2018-10-10(의뢰일),2893 ,30,Bronze,Gimpo Singok-ri,김포 신곡리,Gimpo Singokri,김포 신곡리 유적,1지점 청동기시대 6호 주거지,Dwelling,주거지,Jungbu Institute for Archaeology,중부고고학연구소,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KCL16-227,Charcoal,charcoal,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원(2016-40-01),"Gongju National University, Joint Experimental Facility",국립공주대학교 공동실험실습관,2016-12(보고일),2850 ,30,Bronze,Hwaseong Seokgyo-ri,화성 석교리,Hwaseong Seokgyori Mt 2-14 site,화성 석교리 산2-14번지 유적,청동기시대 주거지,Dwelling,주거지,Jungbu Institute for Archaeology,중부고고학연구소,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KCL16-228,Charcoal,charcoal,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원(2016-40-02),"Gongju National University, Joint Experimental Facility",국립공주대학교 공동실험실습관,2016-12(보고일),2760 ,30,Bronze,Hwaseong Seokgyo-ri,화성 석교리,Hwaseong Seokgyori Mt 2-14 site,화성 석교리 산2-14번지 유적,청동기시대 주거지(남벽 부근),Dwelling,주거지,Jungbu Institute for Archaeology,중부고고학연구소,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KISTAMS 1700082,Charcoal (p.71),목탄(p.71.),Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2017-09-26,2873 ,30,Bronze,Chuncheon Samcheon-dong,춘천 삼천동,Chunchwon Samchwondong,춘천 삼천동유적,1호 주거지(바닥),Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KISTAMS 1700083,Charcoal (p.71),목탄(p.71.),Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2017-09-26,2817 ,28,Bronze,Chuncheon Samcheon-dong,춘천 삼천동,Chunchwon Samchwondong,춘천 삼천동유적,2호 주거지(바닥),Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KISTAMS 1700084,Charcoal (p.71),목탄(p.71.),Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,2017-09-26,2803 ,28,Bronze,Chuncheon Samcheon-dong,춘천 삼천동,Chunchwon Samchwondong,춘천 삼천동유적,3호 주거지(바닥),Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KISTAMS 1900017,Charcoal (p.93),목탄(p.93.),Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,"2019-01-21(시험일), 2019-01-30(보고일)",2628 ,22,Bronze,Chuncheon Onui-dong,춘천 온의동,Chunchwon Onuidong,춘천 온의동유적,1호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KISTAMS 1900018,Charcoal (p.93),목탄(p.93.),Korea Institute of Science and Technology (KIST),한국과학기술연구원(KIST),,,"2019-01-21(시험일), 2019-01-30(보고일)",2505 ,25,Bronze,Chuncheon Onui-dong,춘천 온의동,Chunchwon Onuidong,춘천 온의동유적,16호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2015-07-23,2540 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 168호 주거지,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2015-07-23,2530 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 199호 주거지,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2015-07-23,2510 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 184호 주거지,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2015-07-23,3020 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 203호 주거지,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2015-07-23,3020 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 171호 주거지,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2015-07-23,2520 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 230호 주거지,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2014-01-24,2450 ,30,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 150호 주거지-1,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2014-01-24,2450 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 150호 주거지-2,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2014-01-24,2490 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 129호 주거지-1,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2014-01-24,2480 ,30,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 129호 주거지-2,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2014-01-24,2500 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 112호 주거지-1,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2014-01-24,2430 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 112호 주거지-2,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2014-01-24,2500 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 101호 주거지-1,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2014-01-24,2450 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 101호 주거지-2,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2014-01-24,2460 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 75호 주거지-1,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2014-01-24,2470 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 75호 주거지-2,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KGM-OWd150344, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,2015-09-24,2500 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 168호 주거지-1,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KGM-OWDd150345, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,2015-09-24,2480 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 199호 주거지-1,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KGM-OWd150346, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,2015-09-24,2440 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 184호 주거지-1,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KGM-OWd150347, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,2015-09-24,2960 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 203호 주거지-1,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KGM-OWd150348, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,2015-09-24,2970 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 171호 주거지-1,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KGM-OWd150349, Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,2015-09-24,2450 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),B구역 230호 주거지-1,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2019-02-15,2430 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),H1구역 주거지 58호,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2019-02-15,2500 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),H1구역 주거지 47호,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2019-02-15,2510 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),H1구역 주거지 72호,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2019-02-15,2460 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),H1구역 주거지 8호,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2019-02-15,2540 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),H1구역 주거지 11호,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2019-02-15,2440 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),H1구역 주거지 92호,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2019-02-15,2470 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),H1구역 주거지 77호,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2019-02-15,2440 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),H1구역 주거지 32호,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2019-02-15,2540 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),H1구역 주거지 64호,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2019-02-15,2490 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),H1구역 주거지 68호,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2019-02-15,2530 ,40,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),H1구역 주거지 89호,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beta-431759, Not specified,,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,,,,2500 ,30,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),E구역 50호 주거지,Dwelling,주거지,Haneol Research Institute of Cultural Heritage,한얼문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beta-431752, Not specified,,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,,,,2370 ,30,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),E구역 110호 주거지,Dwelling,주거지,Haneol Research Institute of Cultural Heritage,한얼문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beta-431754, Not specified,,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,,,,2420 ,30,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),E구역 129호 주거지,Dwelling,주거지,Haneol Research Institute of Cultural Heritage,한얼문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beta-431755, Not specified,,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,,,,2490 ,30,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),E구역 137호 주거지,Dwelling,주거지,Haneol Research Institute of Cultural Heritage,한얼문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beta-431756, Not specified,,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,,,,2510 ,30,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),E구역 138호 주거지,Dwelling,주거지,Haneol Research Institute of Cultural Heritage,한얼문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beta-431763, Not specified,,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,,,,2470 ,30,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),E구역 177호 주거지,Dwelling,주거지,Haneol Research Institute of Cultural Heritage,한얼문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beta-431764, Not specified,,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,,,,2410 ,30,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),E구역 178호 주거지,Dwelling,주거지,Haneol Research Institute of Cultural Heritage,한얼문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beta-431765, Not specified,,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,,,,2960 ,30,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),E구역 202호 주거지,Dwelling,주거지,Haneol Research Institute of Cultural Heritage,한얼문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beta-431757, Not specified,,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,,,,2460 ,30,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),E구역 259호 주거지,Dwelling,주거지,Haneol Research Institute of Cultural Heritage,한얼문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beta-431762, Not specified,,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,,,,2910 ,30,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),E구역 261호 주거지,Dwelling,주거지,Haneol Research Institute of Cultural Heritage,한얼문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beta-431753, Not specified,,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,,,,2410 ,30,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),E구역 268호 주거지,Dwelling,주거지,Haneol Research Institute of Cultural Heritage,한얼문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beta-431760, Not specified,,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,,,,2490 ,30,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),E구역 271호 주거지,Dwelling,주거지,Haneol Research Institute of Cultural Heritage,한얼문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beta-431761, Not specified,,Beta Analytic,Beta Analytic Radiocarbon Dating Laboratory,,,,2390 ,30,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),E구역 273호 주거지,Dwelling,주거지,Haneol Research Institute of Cultural Heritage,한얼문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PLD-33145,Charcoal (wood charcoal),목탄,"Paleo Labo co., Ltd.",Paleo Labo AMS 연대측정그룹,,,,2634 ,18,Bronze,Chuncheon Jungdo,춘천 중도,"The Integrated Excavation Report of Jungdo-dong Site, Chuncheon",춘천 중도동 유적(레고랜드),C1구역 9호 주거지,Dwelling,주거지,Yemaek Institute of Cultural Properties,예맥문화재연구원,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
